Heterodermia speciosa
Heterodothis leptotheca
Heteromyces rubescens
Heteronectria spirillospora
Heteropera borealis
Leptosphaerulina heterophracta
Heteroplegma caeruleum
Heterosphaeria patella
Heterosphaeriopsis fulvodisca
Heterothecium sanguinarium
Heuflera betulae
Heufleria conica
Heufleria alpina
Heufleria conica
Heufleridium pentagrasticum
Hexagonella peleae
Heyderia abietis
Hidakaea tumidula
Hiemsia pseudoampezzana
Higginsia hiemalis
Himantormia lugubris
Hindersonia ceriospora
Histeridomyces ramosus
Hollosia vertesensis
Holmiella sabina
Holocoenis leprieurii
Holocyphis bolanderi
Hologymnia subflabellans
Holosporomyces deminutae
Holothelis flaveola
Holstiella usambarensis
Holttumia congregata
Holwaya ophiobolus
Homaromyces epieri
Homodium subcuspidans
Homopsella aggregatula
Homopsellomyces aggregatae
Homostegia adusta
Homothecium opulentum
Honoratia pisana
Hormoascus platypodis
Hormopeltis bomplandii
Hormosperma pusillum
Hormosphaeria tessellata
Hormospora fimetaria
Hormotheca geranii
Hosseusia gertrudiana
Hubbsia lumbricoides
Huea flava
Hue?la faurii
Hugueninia freycinetiae
Huilia insularis
Humaria leucoloma
Humaria leucoloma
Humariella scutellata
Humarina leucoloma
Humboldtina bonplandii
Hyalinia crystallina
Hyalocapnias amorimii
Hyalocrea epimyces
Hyalocurreya sandicensis
Hyaloderma imperspicuum
Hyalodermella gardeniae
Hyalodothis clavus
Hyalomeliolina guianensis
Hyalopeziza patula
Hyaloscolecostroma rondoniense
Hyaloscypha vitreola
Hyalosphaera miconiae
Hyalospora americana
Hyalotexis pellucida
Hyalotheles dimerosperma
Hyalotricha corticicola
Hydnobolites cerebriformis
Hydnocaryon fragrans
Hydnocystis arenaria
Hydnoplicata whitei
Hydnotrya tulasnei
Hydnotryopsis setchellii
Hydraeomyces halipli
Hydronectria kriegeriana
Hydrophilomyces rhynchophorus
Hydropisphaera peziza
Hydrothyria venosa
Hymenelia prevostii
Hymenobia insidiosa
Hymenobolus agaves
Hymenodecton dendriticum
Melanomma hippopha?
Hymenoscypha virgultorum
Hymenoscyphus fructigenus
Hyperphyscia synthalea
Hyperus costaricensis
Hyphodiscus gregarius
Hyphopichia burtonii
Hyphoscypha virginea
Hyphoscypha loricata
Hypnotheca graminis
Hypocapnodium setosum
Hypocelis costaricensis
Hypocenomyce scalaris
Hypochnus rubrocinctus
Hypocopra merdaria
Hypocrea rufa
Hypocrella discoidea
Hypocreophis guaranitica
Hypocreopsis riccioidea
Hypocreopsis pulchra
Hypoderma rubi
Hypodermella laricis
Hypodermellina ruborum
Hypodermopsis sequoiae
Hypodiscus rickii
Hypogaeum cervinum
Hypogymnia physodes
Hypomyces lactifluorum
Hypomycopsis linearis
Hyponectria buxi
Hypoplegma viridescens
Hypospilina bifrons
Hypostigme polyadelpha
Hypotrachyna brasiliana
Hypoxylina umbilicata
Xylaria polymorpha
Hypoxylon coccineum
Hypoxylonopsis hurae
Sphaeronaema subcorticale
Hysteriopsis brasiliensis
Hysterium pulicare
Hysterocarina paulistae
Hysterodothis rimosa
Hysteroglonium ovatum
Hysterographium elongatum
Hysteropatella prostii
Hysteropeltella moravica
Hysteropeziza erumpens
Hysteropezizella subvelata
Hysteropsis culmigena
Hysterostegiella fenestrata
Hysterostoma myrtorum
Hysterostomella guaranitica
Hysterostomina tenella
Hystricula montagnei
Icmadophila aeruginosa
Icmadophilomyces aeruginosae
Idiomyces peyritschii
Ijuhya vitrea
Ilyomyces mairei
Ilytheomyces elegans
Imbricaria
Incrupila aspidii
Inermisia fusispora
Infundibulum linteicola
Ingaderia pulcherrima
Inocyclus psychotriae
Inzengaea erythrospora
Iodophanus carneus
Ionaspis chrysophana
Ionomidotis irregularis
Ioplaca sphalera
Iotidea pleurota
Iraniella rechingeri
Irene inermis
Irenina glabra
Irenopsis tortuosa
Irydyonia filicis
Isia neocaledoniensis
Isidium corallinum
Isipinga areolata
Isomunkia pulvinula
Isomyces globosus
Isotexis toddaliae
Isothea rhytismoides
Issatchenkia orientalis
Isthmiella abietis
Ixodopsis fimicola
Jaapia triglitziensis
Jacobsonia glauca
Jaculispora submersa
Jaffuela chilensis
Jafnea fusicarpa
Jafneadelphus ferrugineus
Jahnula aquatica
Janseella asteriscus
Jattaea algeriensis
Jattaeolichen pyrenastrellum
Jattaeomyces pyrenastrellae
Jenmania goebelii
Jenmaniomyces goebelii
Johansonia setosa
Johansoniella maranhensis
Jongiella broomeana
Jugulospora rotula
Julella buxi
Junctospora pulchra
Kacosphaeria antarctica
Kainomyces isomali
Kalmusia ebuli
Kanousea consociata
Karschia talcophila
Agaricus volvaceus
Karstenella vernalis
Karstenia sorbina
Karstenula rhodostoma
Kazachstania viticola
Keisslerellum sacromontanum
Keissleria xantha
Keissleriella aesculi
Keisslerina moravica
Keithia tetraspora
Kelleria polyspora
Kemmleria varians
Kentrosporium microcephalum
Keratinophyton terreum
Keratosphaera batistae
Kermincola kermesina
Kernia nitida
Kerniomyces costi
Khekia ambigua
Khuskia oryzae
Kiehlia obscura
Kirschsteinia polyspora
Klasterskya acuum
Kleidiomyces furcillatus
Kloeckeraspora osmophila
Kluyveromyces marxianus
Knightiella leucocarpa
Koerberia biformis
Koerberiella wimmeriana
Kohlmeyera complicatula
Kokkalera crotonis
Lichen nigrescens
Nummularia discreta
Konenia bambusae
Konradia bambusina
Koordersiella javanica
Korfia tsugae
Korfiella karnika
Kotlabaea deformis
Kravtzevia halimodendri
Krempelhuberia cadubriae
Kretzschmaria clavus
Kretzschmariella guaduae
Kriegeria elatina
Kriegeriella mirabilis
Kruphaiomyces trochoidei
Kubickia tatrensis
Kubinyia fimbriata
Kuehniella racovitzae
Kuettlingeria visianica
Kullhemia moriformis
Kurssanovia vassiljevskii
Kusanoa japonica
Kusanobotrys bambusae
Kusanoopsis guianensis
Kusanotheca arundinariae
Kymadiscus haliotrephus
Laaseomyces microscopicus
Laboulbenia rougetii
Laboulbeniella disonichae
Labyrinthomyces steenisii
Lachnaster gracilis
Peziza hemisphaerica
Lachnea scutellata
Lachnellula chrysophthalma
Lachnobelonium roseoalbum
Lachnocaulon colensoi
Lachnum agaricinum
Lacunospora stercoraria
Laestadia alnea
Laestadiella niesslii
Laetinaevia lapponica
Laeviomeliola psidii
Lageniformia bambusae
Lagenula
Lagenulopsis bispora
Lagerbergia abietina
Lagerheima sphaerospora
Lahmia kunzei
Lahmiomyces piceae
Lambertella corni-maris
Lambottiella anaxaea
Lambro insignis
Lamprospora miniata
Lamyella peltigerae
Lanomyces tjibodensis
Lanzia flavorufa
Laquearia sphaeralis
Laricina mollis
Larseniella globulispora
Lasallia pustulata
Lasiella ovina
Lasiobelonium subflavidum
Lasiobelonium subflavidum
Lasiobertia africana
Lasiobolidium spirale
Lasiobolus pilosus
Lasiobotrys lonicerae
Lasioloma arachnoideum
Lasionectria mantuana
Lasiosordaria lignicola
Lasiosordariella ovina
Lasiosphaeria ovina
Lasiosphaeriella dennisii
Lasiosphaeriopsis salisburyi
Lasiosphaeria hispida
Lasiostemma melioloides
Lasiostemmella sydowii
Lasiostictis conigena
Lasiothelebolus oblongisporus
Lasseria chrysophthalma
Lateropeltis bambusarum
Laterotheca stevensonii
Latzelia serrenea
Laurera varia
Laureriella grumulosa
Laureromyces gigantosporae
Lauterbachiella pteridis
Lazarenkoa selaginellae
Lecanactiomyces abietinae
Lecanactis abietina
Lecanephebe meylanii
Lecania fuscella
Lecanidion atratum
Lecaniella hymenocarpa
Lecaniopsis perminuta
Lecanora subfusca
Lecanorella josiae
Lecanoromyces subfuscae
Lecidea fuscoatra
Lecidella viridans
Lecideola flavescens
Lecideomyces pilatii
Lecideopsella gelatinosa
Lecideopsis galactites
Collema opulentum
Lecidoma demissum
Lecidopyrenopsis corticola
Leciographa zwackhii
Leciophysma finmarkicum
Lecythium aerugineum
Lecoglyphis centrifuga
Lecothecium nigrum
Lecozonia inspersa
Lectularia perrimosa
Leightonia garovaglioi
Leightonia porosa
Leightoniella zeylanensis
Leioderma pycnophorum
Leiorreuma hepaticum
Leiosphaerella praeclara
Leiostigma cerophila
Leiothecium ellipsoideum
Peziza alismatis
Lembidium polycarpum
Lembopodia conspicua
Lembosia tenella
Lembosidium portoricense
Lembosiella polyspora
Lembosiellina pernambucensis
Lembosina aulographoides
Lembosiodothis dickiae
Lembosiopeltis nectandrae
Lembosiopsis andromedae
Lemmopsis arnoldiana
Lempholemma compactum
Lentescospora submarina
Lentomita brevicollis
Lentomitella vestita
Leotia lubrica
Leotiella caricicola
Lepidocollema carassense
Lepidogium montagnei
Lepidoleptogium montagnei
Lichen geographicus
Lepidonectria chilensis
Lepidopterella palustris
Lepidosphaeria nicotiae
Lachnea hispida
Lepolichen coccophorus
Leporina multispora
Leprocollema americanum
Leproplaca xantholyta
Leptascospora uredinis
Lepteutypa fuckelii
Lepteutypella allospora
Leptobelonium helminthicola
Leptochidium albociliatum
Leptocrea orbiculata
Leptodendriscum delicatulum
Leptodothiora elliptica
Leptodothis atramentaria
Leptogidiomyces dendrisci
Leptogidium dendriscum
Leptogiomyces hildenbrandii
Leptogiopsis rivularis
Leptogiopsis
Leptogiopsis complicatula
Leptogium lacerum
Geoglossum microsporum
Leptographa flexella
Leptographa toninioides
Leptoguignardia onobrychidis
Leptokalpion albicans
Leptomassaria simplex
Leptomeliola hyalospora
Leptomycorhaphis oxysporae
Leptopeltella perexigua
Leptopeltina antarctica
Leptopeltina filicina
Leptopeltinella filicina
Leptopeltis filicina
Leptopeltopsis nebulosa
Leptopeza fuscobadia
Leptopeziza groenlandica
Leptophacidium umbelliferarum
Leptophyma aurantiacum
Helvella elastica
Leptopterygium gracilentum
Leptorhaphiomyces maggianae
Leptorhaphis oxyspora
Leptosacca lumae
Leptosillia notha
Leptosphaeria doliolum
Leptosphaeriopsis ophioboloides
Leptosphaerulina australis
Leptospora porphyrogona
Leptosporella gregaria
Leptosporina aciculospora
Leptosporium tremellinum
Leptosporopsis rostrupii
Leptotrema zollingeri
Leptotrochila radians
Lesdainea maritima
Lespiaultinia requienii
Letendraea eurotioides
Letharia vulpina
Lethariella intricata
Lethariicola sipei
Lethariopsis wandelensis
Letrouitia domingensis
Leucangium ophthalmosporum
Leucocarpia biatorella
Leucocarpopsis devensis
Leucoconiella paraguayensis
Leucoconis erysiphina
Leucocrea nivea
Leucodecton compunctum
Leucoglossum durandii
Leucogramma chrysenteron
Leucographa astraea
Leucogymnospora intricata
Leucoloma hedwigii
Leuconeurospora pulcherrima
Leucopezis excipulata
Leucoscypha leucotricha
Leucosphaera indica
Leucostoma massarianum
Leucothallia pannosa
Leucothecium emdenii
Leucothyridium crustosum
Leveillea caelata
Leveillella drimydis
Leveillina arduinae
Leveillinopsis palmicola
Leveillula taurica
Levispora terricola
Lichen saxatilis
Lichenoides ciliare
Lichenomyces parasiticus
Lichenopeltella maculans
Lichenopeziza bryophile
Lichenopsis sphaeroboloidea
Lichenosphaeria lenormandii
Lichenostigma maureri
Lichenothelia scopularia
Lichenothrix riddlei
Lichina pygmaea
Lichinella stipatula
Lichiniza kenmorensis
Lichinodium sirosiphoideum
Licopolia franciscana
Lidophia graminis
Lignincola laevis
Lillicoa palicoureae
Lilliputia gaillardi
Limaciniella psidii
Limaciniopsis rollandiae
Limacinula samo?sis
Limacinula samo?sis
Limnaiomyces tropisterni
Lindauella pyrenocarpoidea
Lindquistomyces antarcticus
Lindra inflata
Linearistroma lineare
Linhartia punctiformis
Linobolus ramosii
Linocarpon pandani
Linopeltis ryukyuensis
Linospora capreae
Linostoma piliferum
Linostomella sphaerosperma
Linotexis philippinensis
Lipomyces starkeyi
Lirula nervisequa
Lisea buxi
Lisiella passiflorae
Lithoecis tristis
Lithographa petraea
Lithographomyces petraeae
Lithomyces nidulans
Lithosphaeria geisleri
Lithothelium cubanum
Litschaueria corticiorum
Livia aurea
Lizonia empirigonia
Lizoniella gastrolobii
Llanoa cerebriformis
Llanolichen radiosum
Llanomyces radiosi
Lobaria pulmonaria
Lobarina scrobiculata
Lobodirina mahuiana
Lobularia avellanae
Locelliderma ampelodesmi
Loculistroma bambusae
Loculohypoxylon grandineum
Lodderomyces elongisporus
Lohwagia intermedia
Lohwagiella pulchriseta
Lojkania hungarica
Longoa paniculata
Lopadiomyces pezizoidei
Lopadiopsidomyces coffeae
Lopadiopsis coffeae
Lopadium pezizoideum
Lopadostoma turgidum
Lophidiopsis nuculoides
Lophidium mytilinellum
Lophidium hygrophilum
Lophiella cristata
Lophionema vermisporum
Lophiosphaera subcorticalis
Lophiosphaerella euryae
Lophiostoma macrostomum
Lophiotrema nucula
Lophiotricha viburni
Lophium mytilinum
Lophodermella sulcigena
Lophodermellina hysterioides
Lophodermina melaleuca
Lophodermium arundinaceum
Lophomerum autumnale
Lophophacidium hyperboreum
Lophothelium acervatum
Lophotrichus ampullus
Loramyces juncicola
Loranthomyces sordidulus
Loxospora elatina
Ludovicia placophylla
Ludwigomyces parasiticus
Lulworthia fucicola
Luttrellia estuarina
Lycoperdon cervinum
Lyonella neurophila
Macbridella chaetostroma
Macentina perminuta
Macowaniella congesta
Macrobasis platypus
Macroderma curtisii
Macrodiaporthe occulta
Macrodictya pustulata
Macronodus bifurcatus
Macropodia macropus
Macropyrenium pertusarioides
Macrospora scirpicola
Macrothelia pruinosa
Macrovalsaria leonensis
Macroventuria anomochaeta
Magmopsis pertenella
Magnaporthe salvinii
Magnusia nitida
Magnusiella potentillae
Magnusiomyces ludwigii
Magnussoniolichen rupifragum
Magnussoniomyces rupifragi
Maireella maculans
Maireomyces peyssoneliae
Malacaria meliolicola
Malacosphaeria scabrosa
Malenconia jamaicensis
Malinvernia anserina
Malmella physcioides
Malmeomyces pulchellus
Malmgrenia laatokkensis
Malmia michaudiana
Mamiania fimbriata
Mamianiella coryli
Manglicola guatemalensis
Manilaea bambusina
Mannia lauri-cassiae
Manzonia cantiana
Marcelleina persoonii
Marceloa africana
Marchaliella zopfielloides
Marinospora calyptrata
Maronea berica
Maronella laricina
Maroneomyces constantis
Martinia panamaensis
Martininia panamaensis
Masonhalea richardsonii
Masonia chlorophorae
Massalongia carnosa
Massalongiella bonariensis
Massalongomyces carnosae
Massaria inquinans
Massariella bufonia
Massariellops aprutina
Massarina eburnea
Massarinula quercina
Massariopsis subtecta
Massariovalsa sudans
Masseea quisquiliarum
Mastodia tessellata
Mattickiolichen triphragmium
Mattickiomyces triphragmioidis
Mattirolia roseovirens
Mattirolomyces terfezioides
Maublancia myrtacearum
Helvella gigas
Mauritzia phyllisca
Maurodothella psychotriae
Maurodothina dothideoides
Maurodothis alyxiae
Mawsonia harrissonii
Mazosia rotula
Mazzantia galii
Medeolaria farlowii
Medusosphaera rosae
Medusula
Medusulina nitida
Megaloblastenia flavidoatra
Megalographa hysterina
Megalonectria pseudotrichia
Megalopsora cylindrophora
Megalospora sanguinaria
Megalospora sulphurata
Megalospora sulphurata
Sphaeria chionea
Meionomyces asteni
Meissneria varia
Melachroia xanthomela
Melampydiomyces metaboli
Melampylidium metabolum
Melanamphora spinifera
Melanconiella spodiaea
Melanconis stilbostoma
Melanelia stygia
Melanobotrys tasmanicus
Melanocarpus albomyces
Melanochaeta hemipsila
Melanochlamys leucoptera
Melanodecton sphaerale
Melanodothis caricis
Melanolecia transitoria
Melanomma pulvis-pyrius
Melanopelta saxonica
Melanopeziza artemisiae
Melanophloea pacifica
Melanophthalmum antillarum
Melanoplaca dipteris
Melanoporthe talae
Melanops tulasnei
Melanopsamma pomiformis
Melanopsammella inaequalis
Melanopsammina carinthiaca
Melanopsammopsis heveae
Melanormia velutina
Melanosorus acerinus
Melanospora zamiae
Melanospora cerebrina
Melanosporopsis subulata
Melanostigma porothelia
Melanostromella inaequalis
Melanotheca achariana
Melanothecomyces javanicae
Melanothecopsis follmannii
Peziza melaena
Melaspilea arthonioides
Melaspileomyces deformis
Melastiza miniata
Melastiziella pseudotrechispora
Melchioria leucomelaena
Meliola nidulans
Meliolaster clavisporus
Meliolaster mackenzii
Meliolidium portoricense
Meliolina cladotricha
Meliolinella palmicola
Meliolinopsis megalospora
Meliolinopsis palmicola
Melioliphila graminicola
Meliothecium musae
Mellitiosporiella pulchella
Mellitiosporiopsis violacea
Mellitiosporium versicolor
Meloderma desmazieri
Melogramma campylosporum
Melomastia friesii
Mendogia bambusina
Mendoziopeltis byrsonimae
Menegazzia terebrata
Menezesia setulosa
Merarthonis leptosperma
Meringosphaeria patellula
Merismatium lopadii
Meristosporum javanicum
Merodontis tenella
Merophora haplocarpa
Meroplacis brebissonii
Merorinis conradii
Merostictina mougeotiana
Merostictis emergens
Merrilliopeltis calami
Mesniera rottlerae
Mesonella melaleucae
Mesopyrenia maroccana
Metacapnodium juniperi
Metachora bambusae
Metacoleroa dickiei
Metadothella stellata
Metameris japonica
Metanectria citrum
Metapezizella phyllachorivora
Metasphaeria sepincola
Metathyriella roupalae
Metschnikowia bicuspidata
Metschnikowia bicuspidata
Micarea prasina
Micraspis acicola
Microascus americanus
Microascus longirostris
Microcalicium disseminatum
Microcalliomyces amadelpha
Microcalliopsis schizostachyi
Microcallis phoebes
Microcyclella nervisequia
Microcyclephaeria palmicola
Microcyclus angolensis
Microdiscus americanus
Microdothella culmicola
Microeurotium albidum
Microglaena wallrothiana
Microglaenomyces muscicola
Microglossum olivaceum
Microglossum hookeri
Micrographa anisomera
Micrographina palmicola
Micrographomyces anisomerae
Micromma coccorum
Micromyriangium brenesii
Micronectria guaranitica
Micronectriella pterocarpi
Micronectriopsis freycinetiae
Micropeltella clavispora
Micropeltis applanata
Micropeltopsis cetrariicola
Micropeziza poae
Microphiale lutea
Microphiodothis paraguariensis
Microphyma puiggarii
Micropodia pteridina
Micropyrenula olivacea
Micropyxis geoglossi
Microscypha grisella
Microsomyces psammoechi
Microsphaera divaricata
Microspora dura
Microsticta pomi
Microstoma vulgare
Microstoma hiemale
Microthecium zobelii
Microthelia micula
Microtheliomyces atomariae
Microtheliopsidomyces uleanae
Microtheliopsis uleana
Microthyriella rickii
Microthyrina buxicola
Microthyriolum apiahynum
Microthyris maculans
Microthyrium microscopicum
Micularia merremiae
Midotiopsis bambusicola
Midotis lingua
Miladina lecithina
Lecidea rubricatula
Mimeomyces decipiens
Minksia caesiella
Mirandia fourcroyae
Mischoblastia oxydata
Mischolecia physciospora
Misgomyces dyschirii
Mitopeltis chilensis
Mitosporium take
Sphaeria capitata
Mitrophora semilibera
Mitrula paludosa
Mitruliopsis flavida
Mixia osmundae
Miyakeomyces bambusae
Miyoshia fusispora
Miyoshiella fusispora
Peziza jungermanniae
Moelleria sulphurea
Moelleriella sulphurea
Moelleroclavus penicilliopsis
Moellerodiscus brockesiae
Moelleropsis nebulosa
Moesziella pulchella
Moeszopeltis gregaria
Peziza cinerea
Mollisiaster hastulosus
Peziza ilicincola
Mollisiella ilicincola
Mollisina rubi
Mollisiopsis subcinerea
Monascostroma innumerosum
Monascus ruber
Monerolechia bayrhofferi
Monilinia fructicola
Monka conformis
Monoblastia palmicola
Monographella divergens
Monographos aspidiorum
Monoicomyces homalotae
Monopus pulverulentus
Monorhiza longissima
Monospermella portoricensis
Monospora bicuspidata
Monosporascus cannonballus
Monospora bicuspidata
Montagnella curumamuel
Montagnellina pithecolobii
Montagnina examinans
Montagnula infernalis
Montemartinia myriadea
Montinia flotowiana
Morchella esculenta
Morenoella ampulluligera
Morenoina antarctica
Morfea spongiosa
Morilla villica
Moriola descensa
Moriolomyces descensae
Moriolopis hystericina
Morqueria prinoides
Moschomyces insignis
Pyrenula gibbosa
Mothesia paspali
Moutoniella polita
Mucomassaria maxima
Mucor mucedo
Muellerella polyspora
Muelleromyces indicus
Muellerites juniperi
Mukagomyces hiromichii
Munkiella caa-guazu
Murangium sequoiae
Murashkinskija juniperina
Muricopeltis brasiliensis
Muroia nipponica
Muscia catharineae
Muyocopron corrientinum
Mycarthopyrenia sorbi
Mycarthothelium scandinavicum
Mycaureola dilseae
Mycerema vochysiacearum
Mycetodium calicioides
Mycoarachis inversa
Mycoarctium ciliatum
Mycoarthopyrenia analeptellae
Mycobacidia flavovirescens
Mycobilimbia obscurata
Mycoblastomyces sanguinarii
Mycoblastus sanguinarius
Mycocalicium parietinum
Mycociferria lapponici
Mycocitrus aurantium
Mycocoenogonium curvuli
Mycoconiocybe nivea
Mycogala parietinum
Mycogalopsis retinospora
Mycoglaena subcoerulescens
Mycolachnea hemisphaerica
Mycolangloisia echinata
Mycolecidia triseptata
Mycolecis lecideina
Mycoleptorhaphis tremulae
Mycomalus bambusinus
Mycomedusiospora flavida
Mycomelanea ludmilae
Arthonia proximella
Mycomicrothelia macularis
Myconeesia formosa
Mycopandora abietina
Mycopegrapha hymeniicola
Mycophaga guianensis
Mycophycophila gymnogongri
Placographa flexella
Mycoporellum sparsellum
Mycoporopsis sorenocarpa
Mycoporum elabens
Mycoporum melinostigma
Mycopyrenula coryli
Mycorhynchus marchalii
Mycorhynchidium saccatum
Mycosphaerella punctiformis
Mycosphaerellopsis myricariae
Mycostevensonia funtumiae
Mycothelocarpon impressella
Xylosphaeria elliptica
Mycothyridium vestitum
Mycotodea heufleri
Myelosperma tumidum
Myiocopraloa speirea
Myriangiella orbicularis
Myriangina mirabilis
Myrianginella tapirirae
Myriangiomyces quercifoliae
Myriangiopsis sulphurea
Myriangium duriaei
Myriapodophila argentinensis
Myridium myriosporum
Myrillium myriosporus
Biatora rousselii
Myriocarpa
Sphaeria myriocarpa
Myriococcum praecox
Myriodiscus sparassoides
Myriogenis paspali
Myriogenospora paspali
Myriogonium odontiae
Myriolecis sambuci
Myriophacidium aphyophyllicum
Myriophysella chilensis
Myriosclerotinia scirpicola
Myriosperma pruinosa
Myriospora rufescens
Myriostigma guatteriae
Myriostigma candidum
Myriostigma guatteriae
Myriotrema olivaceum
Myrmaeciella endoleuca
Myrmaecium rubricosum
Myrmaecium endoleucum
Myrmecocystis cerebriformis
Mytilinidion aggregatum
Mytilostoma deflectens
Myxasterina strychni
Myxodictyon chrysostictum
Myxodictyonomyces chrysosticti
Myxomphalos guttatus
Myxomyriangium rickii
Myxophacidiella microsperma
Myxophacidium degenerans
Myxophora amerospora
Myxopuntia algeriensis
Myxostomella apoensis
Myxotheca hypocreoides
Myxotheciella palmarum
Myxothecium musae
Myxotrichella spelaea
Myxotrichum chartarum
Nadsonia fulvescens
Naemacyclus pinastri
Naemaspora glabra
Naetrocymbe fuliginea
Naetrocymbe mauritiae
Naevala minutissima
Naevia orbicularis
Naeviella paradoxa
Naeviopsis epilobii
Na? inornata
Nannfeldtia atra
Nannfeldtiella aggregata
Nannizzia incurvata
Nanomyces fijianus
Nanoscypha tetraspora
Nanostictis peltigerae
Napomyces gardneri
Narasimhella poonensis
Naumovia abundans
Nautosphaeria cristaminuta
Navicella julii
Nectaromyces reukaufii
Sphaeria cinnabarina
Nectriella fuckelii
Nectriella rousseliana
Nectriopsis violacea
Neesiella formosa
Nemania serpens
Nematora viridissima
Nematospora coryli
Nematostigma obducens
Nematostoma artemisiae
Nematothecium vinosum
Neoarcangelia ootheca
Neocoleroa sibirica
Neocosmospora vasinfecta
Neocryptospora rickii
Neocudoniella jezo?sis
Neodeightonia subglobosa
Neodimerium sydowii
Neofabraea malicorticis
Neoflageoletia bambusina
Neofracchiaea callista
Neofuscelia pulla
Neogodronia bresadolae
Neogymnomyces demonbreunii
Neogyromitra caroliniana
Neohaplomyces medonalis
Neohenningsia stellatula
Neoheppia brasiliensis
Neohoehnelia oligotricha
Neokeissleria ribis
Neolamya peltigerae
Neolecta flavovirescens
Neolichina confinis
Neonaumovia tianschanica
Neonectria ramulariae
Neonorrlinia trypetheliza
Neoparodia ekmanii
Neopeckia coulteri
Neopeltella aequatoriensis
Neophacidium macrocarpum
Neophyllis melacarpa
Neopsoromopsis argentina
Neorehmia ceratophora
Neosartorya fischeri
Neoskofitzia pallida
Neostomella tabernaemontanae
Neotestudina rosatii
Neotapesia graddonii
Neothyridaria moravica
Neotrotteria pulchella
Neottiella albocincta
Neottiopezis macrospora
Neournula nordmanensis
Neoventuria argentinensis
Neoxenophila foetida
Lichen arcticus
Nephromiomyces resupinati
Nephromium resupinatum
Nephromopsis stracheyi
Nephrospora manginii
Nesolechia oxyspora
Neuronectria peziza
Neuropogon antennarius
Neurospora sitophila
Niebla homalea
Niesslella scirpicola
Niesslia chaetomium
Nigrosabulum globosum
Nimbomollisia melatephroides
Nimbospora effusa
Niopsora ecklonii
Niorma derelicta
Nipholepis filicina
Niptera lacustris
Nipterella duplex
Nitschkia fuckelii
Nitschkiopsis stictarum
Nodulosphaeria hirta
Norrlinia peltigericola
Norrlinia peltigericola
Nostocotheca ambigua
Notarisiella rousseliana
Nothojafnea cryptotricha
Nothomitra cinnamomea
Nothophacidium abietinellum
Nothostroma roseolum
Nummularia discreta
Nummularia discreta
Nummularioidea artocreas
Nycteromyces streblidinus
Nylanderaria vulpina
Nylanderiella medioxima
Nylanderopsis salevensis
Nymanomyces aceris-laurini
Obryzum corniculatum
Obtectodiscus aquaticus
Ocellaria ocellata
Ocellariella buxi
Ocellis myriopora
Ocellularia obturata
Ochroglossum rufum
Ochrolechia tartarea
Ochromitra sphaerospora
Ochrosphaera meliolae
Octospora leucoloma
Octosporella jungermanniarum
Odontoschizon parvulum
Odontotrema phacidioides
Odontotremella raphidospora
Odontura rhaphidospora
Ohleria modesta
Ohleriella neomexicana
Oleina nodosa
Oleinis lateralis
Oligostroma proteae
Olla ulmariae
Ombrophila violacea
Omphalaria decipiens
Omphalodina rubina
Omphalodiscus decussatus
Omphalodium pisacomense
Omphalodium pisacomense
Omphalospora stellariae
Oncidium chartarum
Ontostheca conglobata
Onygena equina
Onygenopsis engleriana
Tuber nitidum
Oolithinia ochracea
Oomyces carneoalbus
Opeasterina aspidii
Opasterinella brasiliensis
Opegrapha vulgata
Opegrapha vulgaris
Opegraphella filicina
Opegraphellomyces filicinae
Opegraphoidea staurothelicola
Opegraphomyces atrae
Opercularia firma
Ophiobolus disseminans
Ophiocapnocoma multiseptata
Ophiocapnodium usteri
Ophiocarpella tarda
Ophioceras dolichostomum
Ophiochaeta herpotricha
Ophiociliomyces bauhiniae
Ophiocordyceps blattae
Ophiodictyon plumbeum
Ophiodothella atromaculans
Ophiodothis vorax
Ophiogene philippinensis
Ophiogloea linospora
Ophiognomonia melanostyla
Ophioirenina theae
Ophiomassaria selenospora
Ophiomeliola lindmanii
Ophionectria trichospora
Ophioparma ventosa
Ophioparodia pulchra
Ophiopeltis oleae
Ophiosphaerella graminicola
Ophiosphaeria tenella
Ophiostoma piliferum
Ophiostomella melanosporoides
Ophiotexis perpusilla
Ophthalmidium hemisphaericum
Oplotheciopsis palmae
Oplothecium arecae
Oraniella coffeicola
Orbicula cyclospora
Orbilia leucostigma
Orbiliaster pilosus
Orbiliella armeniaca
Orbiliopsis graminum
Orbiliopsis austriaca
Orbiliopsis coleosporioides
Orcadia ascophylli
Orceolina kerguelensis
Ornatinephroma resupinatum
Ornithascus corvinus
Oropogon loxensis
Orphniospora groenlandica
Orphniosporomyces groenlandica
Orthobellus leguminosarum
Orthochaeta acalyphae
Orthoscypha concinna
Oscarbrefeldia pellucida
Osoriomyces rhizophorus
Ostracoblabe implexa
Ostreichnion americanum
Ostreion americanum
Ostreionella fusispora
Ostreola consociata
Ostropa barbara
Ostropella albocincta
Oswaldia icarahyensis
Oswaldoa coccolobifolii
Otidea onotica
Peziza fulgens
Otthia spiraeae
Otthiella seriata
Otwaya verruculospora
Ovosphaerella lapathi
Ovulinia azaleae
Oxydothis grisea
Oxystoma connatum
Ozocladium leprieurii
Pachyascus lapponicus
Pachycudonia constrictospora
Pachydisca guernisacii
Pachyella barlaeana
Pachyospora calcarea
Pachypatella alsophilae
